SaleID(Integer),DateKey(Integer),ProductKey(Integer),StoreKey(Integer),QuantitySold(Integer),TotalAmount(Double)
5520,415,67,7,20,358.48
5521,218,603,176,19,367.02
5522,304,990,32,5,126.48
5523,440,57,10,10,466.01
5524,201,489,188,19,205.33
5525,118,866,173,2,92.23
5526,327,939,170,4,152.22
5527,48,472,59,2,67.84
5528,235,623,86,2,24.76
5529,475,666,172,5,289.88
5530,45,940,56,8,250.88
5531,24,403,116,6,301.23
5532,230,589,164,14,742.11
5533,394,786,86,6,81.83
5534,268,613,20,19,685.81
5535,337,761,77,12,398.51
5536,351,982,170,18,733.33
5537,142,949,35,16,607.37
5538,8,254,19,3,107.89
5539,167,577,58,15,737.41
5540,70,149,94,8,327.75
5541,186,351,23,18,899.85
5542,381,598,146,20,785.53
5543,122,525,142,10,312.92
5544,271,56,198,19,716.69
5545,457,151,113,16,573.69
5546,71,714,194,16,386.96
5547,469,455,186,15,659.24
5548,313,448,107,17,663.09
5549,127,622,55,3,153.71
5550,388,29,85,17,183.56
5551,46,349,20,16,316.45
5552,179,166,58,13,528.51
5553,134,989,155,4,96.87
5554,230,607,135,12,141.65
5555,308,888,97,2,61.61
5556,50,590,22,16,316.95
5557,75,922,90,8,259.21
5558,171,106,118,19,777.80
5559,180,143,108,8,477.95
5560,410,630,127,2,81.09
5561,282,234,192,8,388.87
5562,380,54,123,18,290.08
5563,313,903,60,20,711.70
5564,5,6,127,13,262.91
5565,454,526,150,5,184.92
5566,148,635,80,4,125.09
5567,481,5,67,3,112.17
5568,355,8,113,3,77.74
5569,467,744,37,11,397.16
5570,146,734,160,9,339.16
5571,211,912,114,11,575.40
5572,33,440,177,19,866.38
5573,226,670,25,16,601.25
5574,195,897,171,8,177.42
5575,267,586,47,12,577.31
5576,327,611,23,16,946.28
5577,141,389,112,17,981.54
5578,294,639,160,1,45.82
5579,322,743,80,17,628.09
5580,147,875,132,14,260.96
5581,485,957,64,14,789.13
5582,242,396,137,7,88.07
5583,423,683,38,10,157.69
5584,332,656,140,2,74.86
5585,324,562,21,9,268.42
5586,192,255,107,18,414.71
5587,123,383,99,19,371.37
5588,396,662,194,17,529.28
5589,269,904,57,14,653.34
5590,395,945,68,20,671.33
5591,167,819,61,17,281.80
5592,103,669,80,15,795.16
5593,427,900,106,11,568.36
5594,396,574,28,3,108.83
5595,390,667,41,18,185.11
5596,390,562,30,12,233.57
5597,10,321,161,20,785.18
5598,164,698,45,7,348.51
5599,328,613,145,4,157.37
5600,166,826,166,9,268.26
5601,369,423,78,14,553.83
5602,217,213,75,18,272.56
5603,358,792,23,18,675.52
5604,471,110,175,11,520.29
5605,371,115,77,14,275.62
5606,333,166,85,19,479.76
5607,344,517,160,7,185.39
5608,181,302,79,16,418.21
5609,487,61,181,5,147.80
5610,241,209,43,5,149.96
5611,310,56,163,16,295.95
5612,31,161,128,8,330.91
5613,92,35,84,5,76.34
5614,80,708,174,4,209.89
5615,292,310,120,9,473.46
5616,288,881,141,20,1113.07
5617,170,746,84,5,170.17
5618,147,100,108,3,75.17
5619,334,783,98,18,460.64
5620,85,187,106,11,425.60
5621,136,517,2,12,395.96
5622,439,555,122,16,904.89
5623,353,396,166,3,179.99
5624,470,819,64,8,328.99
5625,269,370,115,1,49.36
5626,483,396,161,18,440.13
5627,93,888,130,7,168.05
5628,53,531,7,12,194.95
5629,56,394,6,2,104.15
5630,112,363,51,1,48.17
5631,130,594,119,14,460.17
5632,470,475,107,8,225.96
5633,488,952,165,8,198.69
5634,311,848,171,18,743.27
5635,128,608,32,17,317.82
5636,422,912,80,3,108.97
5637,121,703,4,8,298.16
5638,387,4,56,9,108.29
5639,256,52,161,12,656.15
5640,165,368,71,10,491.13
5641,381,407,80,1,15.15
5642,421,978,99,4,130.92
5643,333,473,154,18,202.64
5644,301,379,143,18,965.26
5645,420,800,42,11,569.79
5646,438,21,157,3,89.34
5647,492,205,194,14,775.34
5648,173,995,101,15,562.37
5649,157,764,162,13,669.30
5650,365,414,75,18,1010.70
5651,104,727,13,11,328.65
5652,43,635,165,10,423.98
5653,332,720,5,13,142.76
5654,396,142,114,3,146.83
5655,203,713,103,18,322.65
5656,327,457,183,10,105.55
5657,111,762,81,19,544.71
5658,210,199,196,20,886.37
5659,436,814,63,17,983.46
5660,122,727,156,9,130.96
5661,406,850,172,8,242.75
5662,192,518,186,9,196.78
5663,323,291,61,14,361.88
5664,253,220,134,11,486.51
5665,488,787,194,10,182.73
5666,374,442,88,13,386.91
5667,29,249,29,19,927.65
5668,464,14,61,20,242.78
5669,388,586,116,17,584.72
5670,393,444,84,1,51.20
5671,303,487,139,14,648.20
5672,364,530,37,4,127.12
5673,328,741,89,17,513.87
5674,388,927,176,17,189.24
5675,47,667,21,8,234.49
5676,457,209,193,5,100.53
5677,242,980,122,9,493.07
5678,385,337,92,13,532.67
5679,338,793,28,17,940.51
5680,257,843,156,14,389.62
5681,158,657,174,1,57.85
5682,236,111,38,12,202.05
5683,1,736,132,13,670.54
5684,8,486,123,1,57.71
5685,114,186,51,18,1063.17
5686,264,427,11,1,14.74
5687,87,483,128,11,272.20
5688,415,87,69,17,720.71
5689,395,916,125,8,429.95
5690,330,559,67,8,269.83
5691,137,292,8,17,382.38
5692,378,694,99,10,194.82
5693,410,769,85,18,247.30
5694,28,18,82,12,298.29
5695,220,121,83,16,839.83
5696,470,493,81,14,170.01
5697,189,522,69,19,884.87
5698,288,417,42,2,62.17
5699,90,394,182,14,649.48
5700,424,55,108,1,49.19
5701,16,548,70,9,430.59
5702,376,814,114,15,590.60
5703,405,351,12,6,184.05
5704,220,156,99,15,577.49
5705,449,29,57,4,84.47
5706,156,627,10,5,113.55
5707,172,77,124,5,163.04
5708,276,106,118,9,383.53
5709,312,462,196,15,686.22
5710,87,278,149,17,945.73
5711,476,369,15,14,816.36
5712,99,732,10,2,89.47
5713,188,505,176,8,372.94
5714,139,229,135,8,178.85
5715,97,730,71,17,521.59
5716,103,973,92,9,338.65
5717,313,371,35,2,20.79
5718,156,81,141,17,884.18
5719,135,945,146,6,107.69
5720,108,549,154,20,334.55
5721,208,906,168,17,864.27
5722,162,438,72,15,154.89
5723,222,859,37,6,113.35
5724,263,25,38,12,148.80
5725,143,974,192,3,152.04
5726,213,112,3,14,726.67
5727,203,52,82,11,528.97
5728,9,453,171,7,381.33
5729,39,387,78,16,797.39
5730,27,830,25,14,580.32
5731,321,780,99,15,512.32
5732,382,228,63,15,377.54
5733,269,299,83,13,769.78
5734,322,273,8,5,182.11
5735,18,636,85,8,445.87
5736,78,637,87,14,337.44
5737,38,95,95,3,167.58
5738,124,588,170,19,708.11
5739,80,225,175,3,131.72
5740,312,199,7,5,207.38
5741,391,342,168,8,473.00
5742,18,388,191,4,219.38
5743,473,622,65,8,206.98
5744,299,836,144,15,186.24
5745,167,971,184,7,338.71
5746,13,1000,148,11,194.17
5747,164,276,22,7,161.28
5748,184,736,24,9,515.13
5749,20,498,140,18,201.00
5750,61,897,168,7,310.65
5751,286,28,75,11,519.77
5752,211,562,38,19,925.68
5753,246,569,153,14,780.03
5754,462,874,122,5,198.33
5755,230,810,70,13,149.16
5756,107,720,44,15,578.63
5757,237,250,6,16,556.90
5758,242,71,21,10,331.83
5759,394,571,184,20,725.64
5760,486,573,4,7,147.11
5761,127,726,181,1,57.11
5762,210,768,157,12,287.18
5763,168,671,140,5,202.33
5764,358,45,44,6,70.81
5765,267,154,18,17,1011.82
5766,349,502,96,17,225.44
5767,498,942,39,15,800.91
5768,411,86,27,7,183.67
5769,337,732,114,6,167.45
5770,72,299,78,4,45.06
5771,224,172,150,11,310.52
5772,487,928,130,18,889.97
5773,216,534,86,5,174.99
5774,140,396,114,18,579.04
5775,145,712,68,11,205.62
5776,417,844,13,8,453.37
5777,443,1000,183,17,215.08
5778,320,49,87,17,932.72
5779,154,695,82,2,115.92
5780,447,631,143,2,21.43
5781,445,808,24,18,746.75
5782,334,163,188,13,196.54
5783,112,476,189,1,46.24
5784,493,814,194,16,595.29
5785,94,556,112,7,164.86
5786,130,187,121,5,79.12
5787,249,354,76,13,179.81
5788,308,514,37,18,1032.01
5789,48,285,37,17,917.12
5790,382,920,17,17,705.04
5791,75,639,119,6,172.85
5792,289,965,53,13,527.40
5793,159,972,74,13,317.15
5794,485,128,174,17,718.00
5795,498,594,154,13,170.19
5796,340,1,45,1,28.10
5797,411,143,115,9,236.58
5798,500,412,57,3,36.48
5799,174,180,17,20,348.74
5800,478,886,78,15,302.93
5801,321,20,44,16,356.32
5802,8,111,192,8,197.41
5803,214,145,138,20,695.73
5804,432,412,137,20,361.54
5805,138,875,111,13,316.09
5806,347,630,46,2,114.06
5807,88,670,15,5,263.11
5808,305,83,88,18,231.53
5809,136,775,27,20,1041.65
5810,79,96,7,17,566.59
5811,184,75,193,7,407.75
5812,245,913,50,20,417.00
5813,475,12,22,1,48.70
5814,491,190,138,4,174.79
5815,161,889,15,4,65.95
5816,153,90,197,17,438.04
5817,266,273,109,15,770.32
5818,162,906,198,8,436.13
5819,283,563,181,7,258.39
5820,440,528,97,6,328.22
5821,217,470,55,17,877.26
5822,251,3,37,15,177.55
5823,128,72,150,14,528.59
5824,494,844,108,15,527.48
5825,265,349,94,13,458.02
5826,264,654,5,17,967.95
5827,431,694,155,6,273.22
5828,296,873,185,17,954.47
5829,287,515,158,12,157.88
5830,87,364,51,8,156.31
5831,292,543,82,10,438.90
5832,287,806,144,13,471.18
5833,146,559,180,10,441.80
5834,484,41,183,18,546.49
5835,260,982,58,3,154.31
5836,83,619,115,14,513.19
5837,365,272,97,17,962.49
5838,322,458,27,17,861.44
5839,419,9,129,4,68.73
5840,148,154,75,4,185.46
5841,134,761,70,9,443.87
5842,155,868,108,20,1040.98
5843,168,551,133,17,387.75
5844,220,870,127,6,66.50
5845,210,720,94,4,173.10
5846,412,331,16,15,672.30
5847,193,914,48,6,145.16
5848,443,366,6,14,368.48
5849,112,457,88,14,180.25
5850,126,903,95,14,681.98
5851,221,701,99,11,546.90
5852,294,66,129,14,259.84
5853,194,558,138,9,458.21
5854,40,887,179,19,452.15
5855,336,837,149,12,603.93
5856,382,979,98,10,467.65
5857,148,24,151,16,219.04
5858,19,833,177,15,513.42
5859,247,882,1,10,158.52
5860,267,389,184,14,271.00
5861,161,86,91,7,363.90
5862,314,646,134,8,410.25
5863,270,142,44,15,508.61
5864,22,134,146,18,710.45
5865,60,428,99,7,71.81
5866,232,777,146,7,111.48
5867,421,579,5,8,172.95
5868,500,615,16,4,54.27
5869,389,683,46,1,20.26
5870,189,231,73,10,245.68
5871,36,1000,116,16,905.07
5872,468,121,77,20,710.61
5873,58,374,142,15,393.84
5874,118,391,46,2,49.41
5875,392,852,77,13,281.83
5876,301,184,24,17,680.17
5877,443,769,120,7,399.74
5878,217,921,112,8,479.94
5879,496,815,130,17,1008.35
5880,439,522,87,1,55.20
5881,382,299,89,9,504.18
5882,198,922,37,14,514.52
5883,81,646,21,13,682.38
5884,122,143,83,16,420.35
5885,353,988,120,20,822.63
5886,269,645,10,14,644.21
5887,87,799,116,8,128.71
5888,435,329,80,17,450.03
5889,452,582,23,4,199.72
5890,251,410,169,12,205.73
5891,298,479,35,15,569.48
5892,220,516,91,7,162.84
5893,372,151,42,5,87.21
5894,145,217,2,15,757.87
5895,111,394,78,16,946.45
5896,383,613,98,9,198.90
5897,171,835,111,4,208.70
5898,193,470,67,11,309.04
5899,37,354,29,10,238.05
5900,303,494,32,16,323.17
5901,290,325,5,8,441.20
5902,221,845,129,10,313.56
5903,485,996,72,14,184.16
5904,495,615,143,15,257.11
5905,338,845,5,8,206.65
5906,61,718,38,2,114.26
5907,319,401,176,19,1018.80
5908,309,85,188,1,48.41
5909,420,74,117,9,129.61
5910,238,825,200,8,92.51
5911,411,306,21,5,285.96
5912,5,317,47,20,634.75
5913,106,896,24,8,102.09
5914,351,58,1,5,164.78
5915,345,401,67,4,49.65
5916,156,408,9,13,583.06
5917,372,777,8,16,425.73
5918,303,452,122,19,825.82
5919,117,541,139,17,794.38
5920,423,23,13,17,616.11
5921,1,703,5,18,688.29
5922,402,400,47,15,889.73
5923,185,485,81,5,127.44
5924,206,663,176,13,764.02
5925,240,366,20,3,162.32
5926,252,70,191,20,959.45
5927,331,130,177,16,634.86
5928,42,348,114,20,1166.94
5929,91,846,57,17,557.74
5930,177,161,42,1,59.57
5931,140,25,57,14,188.08
5932,500,401,51,4,189.37
5933,44,301,142,19,1100.96
5934,196,862,17,1,28.27
5935,189,293,3,6,201.04
5936,492,965,55,12,532.49
5937,452,479,58,8,450.49
5938,433,643,2,9,335.76
5939,132,687,40,2,32.36
5940,475,189,163,5,93.78
5941,355,129,147,11,165.21
5942,331,203,154,10,192.91
5943,152,768,167,8,261.45
5944,481,872,38,7,275.51
5945,187,440,62,3,64.65
5946,471,463,90,14,290.46
5947,339,740,93,4,47.17
5948,413,732,50,4,174.38
5949,469,965,154,14,535.59
5950,108,525,195,15,706.70
5951,479,344,66,19,537.93
5952,481,117,33,18,235.58
5953,191,458,81,5,137.79
5954,210,892,146,18,381.69
5955,398,931,131,13,234.57
5956,43,621,41,12,215.32
5957,437,541,71,1,16.07
5958,208,93,133,16,555.10
5959,350,216,51,5,171.53
5960,47,27,56,8,173.90
5961,29,315,98,5,124.56
5962,426,337,21,6,290.39
5963,410,904,1,15,410.46
5964,303,159,161,8,192.75
5965,3,868,81,13,647.43
5966,287,592,155,18,954.97
5967,248,922,14,16,590.12
5968,355,770,46,1,57.26
5969,174,580,157,20,961.54
5970,81,366,148,2,75.73
5971,77,246,133,15,573.89
5972,467,129,61,14,661.74
5973,398,790,132,20,606.28
5974,117,526,5,3,88.14
5975,273,620,1,19,509.03
5976,176,818,28,11,540.67
5977,249,898,25,17,207.96
5978,376,539,191,19,1107.02
5979,485,784,75,15,881.56
5980,147,532,5,19,365.50
5981,275,383,102,1,57.53
5982,358,656,165,14,505.42
5983,403,720,2,15,690.59
5984,313,154,4,11,503.71
5985,294,520,195,19,656.13
5986,442,830,114,10,288.45
5987,415,498,153,15,301.15
5988,142,55,132,7,155.85
5989,271,282,93,14,266.66
5990,199,605,197,14,663.95
5991,352,185,54,3,130.51
5992,215,537,62,16,239.16
5993,495,386,64,13,679.54
5994,391,591,117,17,677.22
5995,80,744,45,18,914.55
5996,41,297,27,18,886.22
5997,28,594,150,12,679.11
5998,151,691,182,14,173.74
5999,90,692,50,7,323.66
6000,212,799,173,18,281.41
6001,46,643,111,12,274.99
6002,301,671,34,18,558.96
6003,174,741,85,5,125.89
6004,197,913,130,19,539.47
6005,143,851,118,13,149.40
6006,410,635,81,7,392.35
6007,161,820,28,5,79.01
6008,228,252,18,4,223.84
6009,116,735,163,7,374.17
6010,401,868,82,5,232.37
6011,62,533,197,7,73.49
6012,188,368,172,10,335.89
6013,426,464,188,7,370.27
6014,215,621,65,15,486.23
6015,207,972,161,5,107.49
6016,303,639,6,13,183.50
6017,83,633,195,9,171.35
6018,422,285,31,18,811.47
6019,70,634,52,18,939.21
6020,275,269,83,18,241.47
6021,438,965,117,11,604.42
6022,67,342,110,3,49.12
6023,390,928,104,20,495.62
6024,152,719,19,2,24.27
6025,335,660,189,9,390.37
6026,376,707,163,7,75.02
6027,340,849,198,7,327.48
6028,276,206,119,16,562.28
6029,233,446,181,17,877.65
6030,375,424,154,9,296.18
6031,91,211,109,19,602.90
6032,343,92,99,20,892.17
6033,191,53,110,12,309.65
6034,465,69,134,5,81.23
6035,325,237,73,1,16.25
6036,317,437,138,13,674.15
6037,309,990,19,18,188.25
6038,252,410,6,5,177.86
6039,267,593,46,20,658.21
6040,19,118,182,1,26.97
6041,276,710,123,16,201.18
6042,442,938,195,15,896.87
6043,74,258,51,20,1176.83
6044,307,87,71,6,82.15
6045,26,1000,196,16,461.01
6046,353,187,165,11,638.75
6047,421,261,81,1,12.43
6048,335,179,127,4,162.02
6049,456,236,42,14,311.12
6050,390,122,138,20,1066.26
6051,477,290,98,11,163.91
6052,118,166,93,11,621.95
6053,19,616,54,3,57.00
6054,175,578,23,6,153.11
6055,418,851,187,14,287.70
6056,476,565,167,19,261.73
6057,460,401,80,12,570.71
6058,237,141,189,4,225.25
6059,480,914,34,13,624.64
6060,418,399,63,14,198.54
6061,60,129,86,19,206.69
6062,6,783,199,2,48.85
6063,107,582,161,2,33.47
6064,364,737,199,11,467.72
6065,161,98,107,19,364.70
6066,97,153,15,10,599.26
6067,415,102,42,11,603.36
6068,91,908,38,4,48.70
6069,124,231,66,6,79.00
6070,402,410,197,2,85.67
6071,342,170,113,17,889.91
6072,24,687,130,11,140.53
6073,482,721,185,13,365.09
6074,167,902,56,7,274.31
6075,45,215,46,19,542.78
6076,227,306,60,3,43.37
6077,207,774,151,1,37.21
6078,471,754,139,6,328.67
6079,79,931,49,6,149.72
6080,285,488,63,19,1031.78
6081,447,874,118,19,323.80
6082,350,93,153,16,859.65
6083,371,923,181,14,211.10
6084,396,899,98,16,896.43
6085,460,288,42,15,740.26
6086,474,279,66,13,460.47
6087,190,499,110,17,824.85
6088,362,34,154,2,27.99
6089,442,937,65,3,41.08
6090,198,876,117,19,754.31
6091,430,500,83,5,57.79
6092,106,28,50,5,288.00
6093,492,402,194,12,368.55
6094,474,520,181,14,784.85
6095,270,126,133,14,648.77
6096,359,741,11,15,770.89
6097,285,897,79,6,238.84
6098,269,266,37,6,289.05
6099,93,343,166,6,125.86
6100,180,943,12,11,337.33
6101,336,367,163,10,354.67
6102,396,132,188,10,203.96
6103,71,688,52,19,684.36
6104,83,952,4,18,377.88
6105,56,181,13,2,89.03
6106,344,64,82,17,812.79
6107,59,566,93,16,608.68
6108,26,729,196,1,43.82
6109,214,979,196,18,925.80
6110,489,428,81,19,306.71
6111,260,749,97,1,38.37
6112,370,235,143,11,203.05
6113,59,938,161,7,149.10
6114,366,973,150,20,441.02
6115,408,757,99,14,765.02
6116,451,243,26,17,574.05
6117,455,832,73,15,437.18
6118,370,590,22,5,92.58
6119,296,431,113,14,764.05
6120,86,134,12,12,364.88
6121,277,99,200,17,532.43
6122,135,432,162,13,697.20
6123,412,47,96,19,672.38
6124,88,485,7,5,284.64
6125,97,75,88,12,697.28
6126,382,146,124,9,401.23
6127,141,435,161,19,348.71
6128,1,392,22,7,279.30
6129,333,186,57,16,286.59
6130,353,977,200,17,878.36
6131,485,505,55,19,500.13
6132,130,461,110,15,599.89
6133,417,942,118,2,62.92
6134,366,360,165,20,400.40
6135,251,755,119,11,468.94
6136,136,745,22,1,52.32
6137,300,101,71,2,119.68
6138,210,224,90,10,391.05
6139,177,205,135,14,313.95
6140,315,155,64,15,755.66
6141,45,246,194,11,580.49
6142,187,590,1,3,96.96
6143,108,764,97,1,42.39
6144,200,991,53,15,280.97
6145,356,197,2,11,254.99
6146,326,539,144,9,276.99
6147,428,199,38,12,383.38
6148,161,535,93,16,319.03
6149,191,446,113,10,511.46
6150,235,630,27,5,284.61
6151,350,16,108,5,140.76
6152,400,563,126,8,371.52
6153,209,39,142,11,377.67
6154,105,602,44,9,403.99
6155,305,930,48,10,381.99
6156,396,337,88,5,89.35
6157,71,17,167,17,567.38
6158,367,141,68,6,332.00
6159,178,676,189,6,160.88
6160,301,547,40,7,341.72
6161,491,127,32,10,591.18
6162,94,278,72,6,318.94
6163,69,659,124,10,218.50
6164,339,959,83,12,373.97
6165,160,92,172,1,14.34
6166,476,245,54,13,737.78
6167,346,170,2,17,838.49
6168,19,601,111,1,49.12
6169,29,711,103,2,70.82
6170,83,581,14,10,374.14
6171,409,508,158,3,58.07
6172,319,865,14,1,23.54
6173,14,776,51,3,88.15
6174,17,451,162,5,236.03
6175,259,719,33,19,700.84
6176,365,602,27,8,123.23
6177,182,179,17,15,289.36
6178,415,174,31,18,592.47
6179,40,986,189,3,166.73
6180,145,759,36,15,844.04
6181,404,211,155,13,582.70
6182,207,96,58,11,580.17
6183,147,598,71,9,271.13
6184,100,255,94,20,323.56
6185,263,847,121,9,154.21
6186,358,930,171,17,869.71
6187,81,894,197,15,767.45
6188,230,48,109,18,300.77
6189,454,575,177,9,408.57
6190,455,131,6,5,78.39
6191,423,825,145,7,125.96
6192,54,166,58,1,48.99
6193,49,206,14,15,579.92
6194,238,936,14,18,674.41
6195,152,590,181,10,178.49
6196,162,228,179,17,222.16
6197,239,816,3,12,477.08
6198,215,947,137,4,101.83
6199,185,966,166,12,429.58
6200,468,704,151,2,113.07
6201,415,291,158,5,91.74
6202,61,311,192,9,279.96
6203,349,749,97,12,205.86
6204,324,859,120,5,280.94
6205,156,841,142,14,529.08
6206,236,441,148,10,281.11
6207,422,327,81,7,309.04
6208,364,493,112,10,574.93
6209,313,707,6,7,106.34
6210,52,319,19,13,756.96
6211,298,125,56,12,247.99
6212,482,362,69,10,118.11
6213,454,230,168,12,191.48
6214,387,883,49,12,610.42
6215,467,296,194,15,497.76
6216,171,962,78,13,411.99
6217,389,185,194,3,39.87
6218,400,920,24,14,705.56
6219,445,987,103,2,44.84
6220,479,796,68,16,307.09
6221,55,699,125,12,592.06
6222,7,506,161,8,327.36
6223,143,684,182,6,353.44
6224,178,833,146,15,176.65
6225,405,927,154,1,58.19
6226,379,112,120,8,351.87
6227,214,962,82,16,264.23
6228,255,750,14,10,344.90
6229,396,882,37,14,723.05
6230,153,780,69,18,537.79
6231,251,655,161,17,526.22
6232,296,576,102,15,690.35
6233,386,218,99,1,26.46
6234,103,352,159,14,394.62
6235,24,549,65,19,294.74
6236,435,64,197,5,98.96
6237,223,144,187,10,268.60
6238,222,529,175,2,95.87
6239,331,916,138,16,538.54
6240,105,983,20,16,951.23
6241,57,518,1,18,691.92
6242,40,662,84,7,153.80
6243,412,865,95,19,906.94
6244,214,225,114,2,22.42
6245,257,928,14,18,877.24
6246,460,865,177,11,267.08
6247,323,407,158,11,271.89
6248,83,517,125,10,528.73
6249,85,493,154,19,697.39
6250,418,747,57,15,340.31
6251,87,464,4,14,476.13
6252,17,715,158,6,71.63
6253,284,589,44,3,140.63
6254,400,482,12,1,22.73
6255,282,395,162,10,183.10
6256,364,59,194,13,546.41
6257,374,187,173,1,15.06
6258,260,534,128,13,411.37
6259,123,918,179,8,456.05
6260,214,50,188,9,167.71
6261,470,628,73,16,649.55
6262,64,726,98,11,266.00
6263,91,148,4,19,418.25
6264,421,487,21,8,411.90
6265,142,908,117,7,319.52
6266,196,686,11,10,244.12
6267,406,887,92,12,584.20
6268,109,456,21,17,885.37
6269,363,502,75,9,218.38
6270,49,554,148,16,477.70
6271,360,933,138,15,889.98
6272,16,113,71,11,444.27
6273,231,971,26,20,282.48
6274,481,298,18,7,322.95
6275,412,406,91,7,237.86
6276,232,892,65,11,280.34
6277,333,73,183,20,407.14
6278,209,335,139,1,21.85
6279,229,786,9,12,266.27
6280,470,936,51,16,796.28
6281,453,44,32,12,423.23
6282,423,180,23,18,443.02
6283,152,902,69,3,93.97
6284,294,837,164,1,46.33
6285,111,359,132,2,57.85
6286,177,661,89,4,120.30
6287,136,638,79,19,194.05
6288,444,685,88,17,400.22
6289,216,786,165,14,477.27
6290,293,49,141,17,959.23
6291,151,131,105,13,299.33
6292,183,755,85,20,202.87
6293,313,795,62,2,29.38
6294,206,409,32,6,102.15
6295,343,773,64,15,392.33
6296,317,381,154,15,267.48
6297,139,745,54,6,239.03
6298,178,657,172,12,406.88
6299,35,73,123,11,232.97
6300,377,685,24,2,114.37
6301,288,619,156,3,106.39
6302,272,365,185,5,272.45
6303,499,659,107,7,414.93
6304,69,378,129,6,154.59
6305,137,196,89,19,1005.11
6306,298,860,21,14,604.60
6307,220,747,178,13,222.56
6308,401,770,148,4,101.15
6309,63,896,34,2,56.25
6310,113,672,54,2,57.30
6311,130,610,61,19,969.51
6312,283,267,88,19,1090.81
6313,499,318,148,8,456.29
6314,158,930,91,20,522.31
6315,373,276,155,3,45.13
6316,177,515,196,1,44.89
6317,367,735,94,4,123.45
6318,429,736,23,11,249.13
6319,385,863,163,3,149.65
6320,279,598,110,8,215.99
6321,127,332,11,2,23.82
6322,98,570,143,11,124.73
6323,107,225,50,16,206.02
6324,374,879,58,4,138.50
6325,389,642,70,7,230.00
6326,417,383,128,16,609.47
6327,314,20,156,13,320.41
6328,271,468,95,18,216.97
6329,282,496,141,4,93.51
6330,73,138,82,9,290.49
6331,203,820,143,11,615.61
6332,298,717,102,20,365.62
6333,482,998,87,9,496.63
6334,414,274,40,13,384.59
6335,386,885,100,1,18.04
6336,273,436,107,3,34.84
6337,313,566,7,20,1030.63
6338,123,500,174,4,49.20
6339,491,281,142,1,51.69
6340,123,188,66,14,653.54
6341,262,886,95,3,87.18
6342,98,546,138,9,348.73
6343,235,991,89,4,139.98
6344,105,757,36,10,431.61
6345,422,883,198,16,461.97
6346,200,46,92,16,957.91
6347,5,899,20,16,729.43
6348,194,589,160,1,20.24
6349,319,309,59,2,100.50
6350,310,646,111,19,509.13
6351,130,411,184,20,447.10
6352,443,775,147,5,152.26
